Sentence #,Word,POS,Tag
Sentence: 1502,detail,NN,attribute
Sentence: 1502,by,IN,O
Sentence: 1502,the,DT,O
Sentence: 1502,group,NN,O
Sentence: 1502,.,.,O
Sentence: 1503,Comments,NNS,O
Sentence: 1503,and,CC,O
Sentence: 1503,corrections,NNS,O
Sentence: 1503,were,VBD,O
Sentence: 1503,incorporated,VBN,O
Sentence: 1503,in,IN,O
Sentence: 1503,the,DT,O
Sentence: 1503,document,NN,O
Sentence: 1503,.,.,O
Sentence: 1504,Adoption,NN,O
Sentence: 1504,of,IN,O
Sentence: 1504,a,DT,O
Sentence: 1504,framework,NN,O
Sentence: 1504,for,IN,O
Sentence: 1504,the,DT,O
Sentence: 1504,NPT,NNP,O
Sentence: 1504,(,(,O
Sentence: 1504,Drupal,NNP,O
Sentence: 1504,7,CD,O
Sentence: 1504,),),O
Sentence: 1504,The,DT,O
Sentence: 1504,TTF,NNP,O
Sentence: 1504,agreed,VBD,O
Sentence: 1504,to,TO,O
Sentence: 1504,adopt,VB,O
Sentence: 1504,Drupal,NNP,O
Sentence: 1504,7,CD,O
Sentence: 1504,as,IN,O
Sentence: 1504,a,DT,O
Sentence: 1504,framework,NN,O
Sentence: 1504,for,IN,O
Sentence: 1504,the,DT,O
Sentence: 1504,development,NN,O
Sentence: 1504,of,IN,O
Sentence: 1504,the,DT,O
Sentence: 1504,NPT,NNP,O
Sentence: 1504,.,.,O
Sentence: 1505,This,DT,O
Sentence: 1505,approach,NN,O
Sentence: 1505,represents,VBZ,O
Sentence: 1505,the,DT,O
Sentence: 1505,best,JJS,O
Sentence: 1505,compromise,NN,O
Sentence: 1505,to,TO,O
Sentence: 1505,ensure,VB,O
Sentence: 1505,swift,NN,O
Sentence: 1505,development,NN,O
Sentence: 1505,on,IN,O
Sentence: 1505,the,DT,O
Sentence: 1505,advances,NNS,O
Sentence: 1505,in,IN,O
Sentence: 1505,biodiversity,NN,O
Sentence: 1505,informatics,NNS,O
Sentence: 1505,laid,VBN,O
Sentence: 1505,by,IN,O
Sentence: 1505,the,DT,O
Sentence: 1505,Scratchpads,NNP,O
Sentence: 1505,initiative,NN,O
Sentence: 1505,and,CC,O
Sentence: 1505,the,DT,O
Sentence: 1505,iOBIS,NN,O
Sentence: 1505,web,NN,O
Sentence: 1505,portal,NN,network_component
Sentence: 1505,developers,NNS,O
Sentence: 1505,.,.,O
Sentence: 1506,A,DT,O
Sentence: 1506,specific,JJ,O
Sentence: 1506,document,NN,O
Sentence: 1506,will,MD,O
Sentence: 1506,be,VB,O
Sentence: 1506,prepared,VBN,O
Sentence: 1506,to,TO,O
Sentence: 1506,present,VB,O
Sentence: 1506,the,DT,O
Sentence: 1506,Pros,NNP,O
Sentence: 1506,and,CC,O
Sentence: 1506,Cons,NNP,O
Sentence: 1506,of,IN,O
Sentence: 1506,this,DT,O
Sentence: 1506,approach,NN,O
Sentence: 1506,",",",",O
Sentence: 1506,as,IN,O
Sentence: 1506,part,NN,O
Sentence: 1506,of,IN,O
Sentence: 1506,the,DT,O
Sentence: 1506,deliverables,NNS,O
Sentence: 1506,of,IN,O
Sentence: 1506,the,DT,O
Sentence: 1506,NPT,NNP,O
Sentence: 1506,project,NN,O
Sentence: 1506,.,.,O
Sentence: 1507,Skype,JJ,O
Sentence: 1507,discussion,NN,O
Sentence: 1507,with,IN,O
Sentence: 1507,the,DT,O
Sentence: 1507,MGEL,NNP,O
Sentence: 1507,team,NN,O
Sentence: 1507,The,DT,O
Sentence: 1507,Marine,NNP,O
Sentence: 1507,Geospatial,NNP,O
Sentence: 1507,Ecology,NNP,O
Sentence: 1507,Lab,NNP,O
Sentence: 1507,(,(,O
Sentence: 1507,Duke,NNP,O
Sentence: 1507,University,NNP,O
Sentence: 1507,),),O
Sentence: 1507,has,VBZ,O
Sentence: 1507,played,VBN,O
Sentence: 1507,a,DT,O
Sentence: 1507,crucial,JJ,O
Sentence: 1507,role,NN,attribute
Sentence: 1507,in,IN,O
Sentence: 1507,the,DT,O
Sentence: 1507,development,NN,O
Sentence: 1507,of,IN,O
Sentence: 1507,the,DT,O
Sentence: 1507,iOBIS,JJ,O
Sentence: 1507,portal,NN,network_component
Sentence: 1507,(,(,O
Sentence: 1507,www.iobis.org,NN,O
Sentence: 1507,),),O
Sentence: 1507,.,.,O
Sentence: 1508,The,DT,O
Sentence: 1508,Team,NNP,O
Sentence: 1508,was,VBD,O
Sentence: 1508,already,RB,O
Sentence: 1508,approached,VBN,O
Sentence: 1508,in,IN,O
Sentence: 1508,February,NNP,O
Sentence: 1508,2011,CD,O
Sentence: 1508,by,IN,O
Sentence: 1508,the,DT,O
Sentence: 1508,NPT-Coordinator,NNP,O
Sentence: 1508,as,IN,O
Sentence: 1508,they,PRP,O
Sentence: 1508,have,VBP,O
Sentence: 1508,used,VBN,O
Sentence: 1508,a,DT,O
Sentence: 1508,series,NN,O
Sentence: 1508,of,IN,O
Sentence: 1508,technical,JJ,O
Sentence: 1508,solutions,NNS,O
Sentence: 1508,which,WDT,O
Sentence: 1508,are,VBP,O
Sentence: 1508,very,RB,O
Sentence: 1508,much,RB,O
Sentence: 1508,in,IN,O
Sentence: 1508,the,DT,O
Sentence: 1508,same,JJ,O
Sentence: 1508,line,NN,O
Sentence: 1508,of,IN,O
Sentence: 1508,the,DT,O
Sentence: 1508,NPT,NNP,O
Sentence: 1508,",",",",O
Sentence: 1508,basing,VBG,O
Sentence: 1508,iOBIS,NN,O
Sentence: 1508,on,IN,O
Sentence: 1508,a,DT,O
Sentence: 1508,CMS,NNP,O
Sentence: 1508,(,(,O
Sentence: 1508,Drupal,NNP,O
Sentence: 1508,6,CD,O
Sentence: 1508,),),O
Sentence: 1508,and,CC,O
Sentence: 1508,adding,VBG,O
Sentence: 1508,an,DT,O
Sentence: 1508,Open-Geostack,JJ,O
Sentence: 1508,module,NN,O
Sentence: 1508,",",",",O
Sentence: 1508,which,WDT,O
Sentence: 1508,handles,VBZ,O
Sentence: 1508,the,DT,O
Sentence: 1508,geospatial,JJ,O
Sentence: 1508,data,NN,O
Sentence: 1508,and,CC,O
Sentence: 1508,services,NNS,O
Sentence: 1508,.,.,O
Sentence: 1509,The,DT,O
Sentence: 1509,MGEL,NNP,O
Sentence: 1509,team,NN,O
Sentence: 1509,could,MD,O
Sentence: 1509,not,RB,O
Sentence: 1509,directly,RB,O
Sentence: 1509,join,VB,O
Sentence: 1509,the,DT,O
Sentence: 1509,TTF,NNP,O
Sentence: 1509,meeting,NN,O
Sentence: 1509,as,IN,O
Sentence: 1509,they,PRP,O
Sentence: 1509,were,VBD,O
Sentence: 1509,attending,VBG,O
Sentence: 1509,a,DT,O
Sentence: 1509,conference,NN,O
Sentence: 1509,",",",",O
Sentence: 1509,but,CC,O
Sentence: 1509,were,VBD,O
Sentence: 1509,joined,VBN,O
Sentence: 1509,on,IN,O
Sentence: 1509,Skype,NNP,O
Sentence: 1509,.,.,O
Sentence: 1510,During,IN,O
Sentence: 1510,the,DT,O
Sentence: 1510,conversation,NN,O
Sentence: 1510,",",",",O
Sentence: 1510,feedback,NN,O
Sentence: 1510,was,VBD,O
Sentence: 1510,gathered,VBN,O
Sentence: 1510,on,IN,O
Sentence: 1510,the,DT,O
Sentence: 1510,development,NN,O
Sentence: 1510,experience,NN,O
Sentence: 1510,of,IN,O
Sentence: 1510,the,DT,O
Sentence: 1510,iOBIS,NN,O
Sentence: 1510,web,NN,O
Sentence: 1510,portal,NN,network_component
Sentence: 1510,.,.,O
Sentence: 1511,The,DT,O
Sentence: 1511,MGEL,NNP,O
Sentence: 1511,team,NN,O
Sentence: 1511,validated,VBD,O
Sentence: 1511,the,DT,O
Sentence: 1511,approach,NN,O
Sentence: 1511,which,WDT,O
Sentence: 1511,was,VBD,O
Sentence: 1511,proposed,VBN,O
Sentence: 1511,by,IN,O
Sentence: 1511,the,DT,O
Sentence: 1511,NPT,NNP,O
Sentence: 1511,TTF,NNP,O
Sentence: 1511,",",",",O
Sentence: 1511,and,CC,O
Sentence: 1511,recommended,VBD,O
Sentence: 1511,the,DT,O
Sentence: 1511,use,NN,O
Sentence: 1511,of,IN,O
Sentence: 1511,Drupal,NNP,O
Sentence: 1511,as,IN,O
Sentence: 1511,a,DT,O
Sentence: 1511,CMS,NNP,O
Sentence: 1511,for,IN,O
Sentence: 1511,such,JJ,O
Sentence: 1511,a,DT,O
Sentence: 1511,development,NN,O
Sentence: 1511,.,.,O
Sentence: 1512,Technical,JJ,O
Sentence: 1512,details,NNS,attribute
Sentence: 1512,were,VBD,O
Sentence: 1512,discussed,VBN,O
Sentence: 1512,about,IN,O
Sentence: 1512,the,DT,O
Sentence: 1512,framework,NN,O
Sentence: 1512,and,CC,O
Sentence: 1512,hosting,JJ,O
Sentence: 1512,solutions,NNS,O
Sentence: 1512,.,.,O
Sentence: 1513,The,DT,O
Sentence: 1513,MGEL,NNP,O
Sentence: 1513,team,NN,O
Sentence: 1513,sent,VBD,O
Sentence: 1513,an,DT,O
Sentence: 1513,email,NN,web_component
Sentence: 1513,with,IN,O
Sentence: 1513,links,NNS,O
Sentence: 1513,to,TO,O
Sentence: 1513,the,DT,O
Sentence: 1513,GXP,NNP,O
Sentence: 1513,JavaScript,NNP,O
Sentence: 1513,libraries,NNS,O
Sentence: 1513,(,(,O
Sentence: 1513,http,NN,O
Sentence: 1513,:,:,O
Sentence: 1513,//,JJ,O
Sentence: 1513,workshops.opengeo.org/gxp/,NN,O
Sentence: 1513,),),O
Sentence: 1513,as,RB,O
Sentence: 1513,well,RB,O
Sentence: 1513,as,IN,O
Sentence: 1513,a,DT,O
Sentence: 1513,list,NN,O
Sentence: 1513,of,IN,O
Sentence: 1513,Drupal,NNP,O
Sentence: 1513,modules,NNS,network_component
Sentence: 1513,which,WDT,O
Sentence: 1513,were,VBD,O
Sentence: 1513,used,VBN,O
Sentence: 1513,for,IN,O
Sentence: 1513,the,DT,O
Sentence: 1513,iOBIS,NN,O
Sentence: 1513,web,NN,O
Sentence: 1513,portal,NN,network_component
Sentence: 1513,.,.,O
Sentence: 1514,The,DT,O
Sentence: 1514,MGEL,NNP,O
Sentence: 1514,team,NN,O
Sentence: 1514,was,VBD,O
Sentence: 1514,very,RB,O
Sentence: 1514,keen,JJ,O
Sentence: 1514,on,IN,O
Sentence: 1514,participating,VBG,O
Sentence: 1514,in,IN,O
Sentence: 1514,the,DT,O
Sentence: 1514,technical,JJ,O
Sentence: 1514,discussions,NNS,O
Sentence: 1514,",",",",O
Sentence: 1514,as,RB,O
Sentence: 1514,well,RB,O
Sentence: 1514,as,IN,O
Sentence: 1514,in,IN,O
Sentence: 1514,the,DT,O
Sentence: 1514,development,NN,O
Sentence: 1514,of,IN,O
Sentence: 1514,the,DT,O
Sentence: 1514,NPT,NNP,O
Sentence: 1514,itself,PRP,O
Sentence: 1514,",",",",O
Sentence: 1514,provided,VBD,O
Sentence: 1514,that,IN,O
Sentence: 1514,they,PRP,O
Sentence: 1514,could,MD,O
Sentence: 1514,be,VB,O
Sentence: 1514,funded,VBN,O
Sentence: 1514,.,.,O
Sentence: 1515,It,PRP,O
Sentence: 1515,was,VBD,O
Sentence: 1515,agreed,VBN,O
Sentence: 1515,that,IN,O
Sentence: 1515,a,DT,O
Sentence: 1515,document,NN,O
Sentence: 1515,with,IN,O
Sentence: 1515,technical,JJ,O
Sentence: 1515,information,NN,attribute
Sentence: 1515,on,IN,O
Sentence: 1515,specific,JJ,O
Sentence: 1515,needs,NNS,O
Sentence: 1515,for,IN,O
Sentence: 1515,their,PRP$,O
Sentence: 1515,participation,NN,O
Sentence: 1515,would,MD,O
Sentence: 1515,be,VB,O
Sentence: 1515,sent,VBN,O
Sentence: 1515,",",",",O
Sentence: 1515,so,IN,O
Sentence: 1515,they,PRP,O
Sentence: 1515,can,MD,O
Sentence: 1515,estimate,VB,O
Sentence: 1515,the,DT,O
Sentence: 1515,time,NN,O
Sentence: 1515,needed,VBN,O
Sentence: 1515,to,TO,O
Sentence: 1515,adapt,VB,O
Sentence: 1515,the,DT,O
Sentence: 1515,iOBIS,JJ,O
Sentence: 1515,solutions,NNS,O
Sentence: 1515,to,TO,O
Sentence: 1515,the,DT,O
Sentence: 1515,NPT,NNP,O
Sentence: 1515,context,NN,O
Sentence: 1515,.,.,O
Sentence: 1516,The,DT,O
Sentence: 1516,OBIS,NNP,O
Sentence: 1516,director,NN,O
Sentence: 1516,will,MD,O
Sentence: 1516,also,RB,O
Sentence: 1516,be,VB,O
Sentence: 1516,kept,VBN,O
Sentence: 1516,informed,JJ,O
Sentence: 1516,of,IN,O
Sentence: 1516,developments,NNS,O
Sentence: 1516,",",",",O
Sentence: 1516,and,CC,O
Sentence: 1516,contacted,VBD,O
Sentence: 1516,for,IN,O
Sentence: 1516,code,NN,O
Sentence: 1516,sharing,NN,O
Sentence: 1516,.,.,O
Sentence: 1517,Delineation,NN,O
Sentence: 1517,of,IN,O
Sentence: 1517,a,DT,O
Sentence: 1517,phased,JJ,O
Sentence: 1517,approach,NN,O
Sentence: 1517,for,IN,O
Sentence: 1517,2,CD,O
Sentence: 1517,versions,NNS,O
Sentence: 1517,of,IN,O
Sentence: 1517,NPT,NNP,O
Sentence: 1517,It,PRP,O
Sentence: 1517,was,VBD,O
Sentence: 1517,determined,VBN,O
Sentence: 1517,that,IN,O
Sentence: 1517,given,VBN,O
Sentence: 1517,the,DT,O
Sentence: 1517,time,NN,O
Sentence: 1517,constraints,NNS,O
Sentence: 1517,and,CC,O
Sentence: 1517,the,DT,O
Sentence: 1517,predominance,NN,O
Sentence: 1517,of,IN,O
Sentence: 1517,having,VBG,O
Sentence: 1517,a,DT,O
Sentence: 1517,web,JJ,O
Sentence: 1517,presence,NN,O
Sentence: 1517,for,IN,O
Sentence: 1517,several,JJ,O
Sentence: 1517,nodes,NNS,O
Sentence: 1517,",",",",O
Sentence: 1517,the,DT,O
Sentence: 1517,development,NN,O
Sentence: 1517,of,IN,O
Sentence: 1517,the,DT,O
Sentence: 1517,NPT,NNP,O
Sentence: 1517,would,MD,O
Sentence: 1517,benefit,VB,O
Sentence: 1517,from,IN,O
Sentence: 1517,a,DT,O
Sentence: 1517,phased,JJ,O
Sentence: 1517,approach,NN,O
Sentence: 1517,starting,VBG,O
Sentence: 1517,with,IN,O
Sentence: 1517,a,DT,O
Sentence: 1517,simple,JJ,O
Sentence: 1517,version,NN,O
Sentence: 1517,",",",",O
Sentence: 1517,and,CC,O
Sentence: 1517,going,VBG,O
Sentence: 1517,towards,IN,O
Sentence: 1517,a,DT,O
Sentence: 1517,more,RBR,O
Sentence: 1517,sophisticated,JJ,O
Sentence: 1517,one,CD,O
Sentence: 1517,.,.,O
Sentence: 1518,The,DT,O
Sentence: 1518,NPT,NNP,O
Sentence: 1518,development,NN,O
Sentence: 1518,would,MD,O
Sentence: 1518,proceed,VB,O
Sentence: 1518,with,IN,O
Sentence: 1518,two,CD,O
Sentence: 1518,parallel,JJ,O
Sentence: 1518,courses,NNS,O
Sentence: 1518,–,VBP,O
Sentence: 1518,NPT1,NNP,O
Sentence: 1518,and,CC,O
Sentence: 1518,NPT2,NNP,O
Sentence: 1518,Both,NNP,O
Sentence: 1518,NPT,NNP,O
Sentence: 1518,1,CD,O
Sentence: 1518,and,CC,O
Sentence: 1518,2,CD,O
Sentence: 1518,will,MD,O
Sentence: 1518,be,VB,O
Sentence: 1518,built,VBN,O
Sentence: 1518,around,IN,O
Sentence: 1518,the,DT,O
Sentence: 1518,Drupal,NNP,O
Sentence: 1518,CMS,NNP,O
Sentence: 1518,as,IN,O
Sentence: 1518,part,NN,O
Sentence: 1518,of,IN,O
Sentence: 1518,the,DT,O
Sentence: 1518,ViBRANT,NNP,O
Sentence: 1518,Scratchpads,NNP,O
Sentence: 1518,system,NN,O
Sentence: 1518,(,(,O
Sentence: 1518,www.vbrant.eu,UH,O
Sentence: 1518,",",",",O
Sentence: 1518,www.scratchpads.eu,NN,O
Sentence: 1518,),),O
Sentence: 1518,.,.,O
Sentence: 1519,The,DT,O
Sentence: 1519,Scratchpads,NNP,O
Sentence: 1519,system,NN,O
Sentence: 1519,is,VBZ,O
Sentence: 1519,built,VBN,O
Sentence: 1519,around,IN,O
Sentence: 1519,a,DT,O
Sentence: 1519,core,NN,O
Sentence: 1519,Drupal,NNP,O
Sentence: 1519,7,CD,O
Sentence: 1519,framework,NN,O
Sentence: 1519,including,VBG,O
Sentence: 1519,specific,JJ,O
Sentence: 1519,profiles,NNS,O
Sentence: 1519,",",",",O
Sentence: 1519,modules,NNS,network_component
Sentence: 1519,",",",",O
Sentence: 1519,and,CC,O
Sentence: 1519,system,NN,O
Sentence: 1519,administration,NN,O
Sentence: 1519,processes,VBZ,O
Sentence: 1519,.,.,O
Sentence: 1520,NPT1,NNP,O
Sentence: 1520,would,MD,O
Sentence: 1520,consist,VB,O
Sentence: 1520,of,IN,O
Sentence: 1520,a,DT,O
Sentence: 1520,specific,JJ,O
Sentence: 1520,Scratchpads,NNP,O
Sentence: 1520,profile,NN,O
Sentence: 1520,",",",",O
Sentence: 1520,augmented,VBN,O
Sentence: 1520,with,IN,O
Sentence: 1520,a,DT,O
Sentence: 1520,series,NN,O
Sentence: 1520,of,IN,O
Sentence: 1520,functionalities,NNS,O
Sentence: 1520,(,(,O
Sentence: 1520,see,VB,O
Sentence: 1520,Table,NNP,attribute
Sentence: 1520,below,IN,O
Sentence: 1520,),),O
Sentence: 1520,",",",",O
Sentence: 1520,aiming,VBG,O
Sentence: 1520,at,IN,O
Sentence: 1520,a,DT,O
Sentence: 1520,better,JJR,O
Sentence: 1520,compliance,NN,O
Sentence: 1520,with,IN,O
Sentence: 1520,the,DT,O
Sentence: 1520,scoping,NN,O
Sentence: 1520,and,CC,O
Sentence: 1520,requirements,NNS,O
Sentence: 1520,of,IN,O
Sentence: 1520,the,DT,O
Sentence: 1520,NPT,NNP,O
Sentence: 1520,",",",",O
Sentence: 1520,and,CC,O
Sentence: 1520,interoperability,NN,O
Sentence: 1520,with,IN,O
Sentence: 1520,the,DT,O
Sentence: 1520,GBIF,NNP,O
Sentence: 1520,index,NN,O
Sentence: 1520,.,.,O
Sentence: 1521,Both,DT,O
Sentence: 1521,NPT,NNP,O
Sentence: 1521,1,CD,O
Sentence: 1521,and,CC,O
Sentence: 1521,NPT,NNP,O
Sentence: 1521,2,CD,O
Sentence: 1521,will,MD,O
Sentence: 1521,interact,VB,O
Sentence: 1521,with,IN,O
Sentence: 1521,the,DT,O
Sentence: 1521,GBIF,NNP,O
Sentence: 1521,network,NN,O
Sentence: 1521,through,IN,O
Sentence: 1521,Registry,NNP,O
Sentence: 1521,and,CC,O
Sentence: 1521,Portal,NNP,network_component
Sentence: 1521,APIs,NNP,O
Sentence: 1521,.,.,O
Sentence: 1522,NPT,RB,O
Sentence: 1522,1,CD,O
Sentence: 1522,web,JJ,O
Sentence: 1522,service,NN,O
Sentence: 1522,interactions,NNS,O
Sentence: 1522,with,IN,O
Sentence: 1522,the,DT,O
Sentence: 1522,data,NNS,O
Sentence: 1522,portal,NN,network_component
Sentence: 1522,will,MD,O
Sentence: 1522,be,VB,O
Sentence: 1522,based,VBN,O
Sentence: 1522,on,IN,O
Sentence: 1522,the,DT,O
Sentence: 1522,retrieval,NN,O
Sentence: 1522,of,IN,O
Sentence: 1522,data,NNS,O
Sentence: 1522,distribution,NN,user_interface
Sentence: 1522,map,NN,final_entity
Sentence: 1522,images,NNS,O
Sentence: 1522,.,.,O
Sentence: 1523,NPT1,NNP,O
Sentence: 1523,will,MD,O
Sentence: 1523,be,VB,O
Sentence: 1523,followed,VBN,O
Sentence: 1523,by,IN,O
Sentence: 1523,a,DT,O
Sentence: 1523,more,RBR,O
Sentence: 1523,sophisticated,JJ,O
Sentence: 1523,version,NN,O
Sentence: 1523,(,(,O
Sentence: 1523,NPT2,NNP,O
Sentence: 1523,),),O
Sentence: 1523,with,IN,O
Sentence: 1523,an,DT,O
Sentence: 1523,advanced,JJ,O
Sentence: 1523,geospatial,JJ,O
Sentence: 1523,module,NN,O
Sentence: 1523,",",",",O
Sentence: 1523,as,IN,O
Sentence: 1523,displayed,VBN,O
Sentence: 1523,on,IN,O
Sentence: 1523,the,DT,O
Sentence: 1523,recent,JJ,O
Sentence: 1523,iOBIS,NN,O
Sentence: 1523,data,NNS,O
Sentence: 1523,portal,NN,network_component
Sentence: 1523,.,.,O
Sentence: 1524,The,DT,O
Sentence: 1524,group,NN,O
Sentence: 1524,discussed,VBD,O
Sentence: 1524,and,CC,O
Sentence: 1524,validated,VBD,O
Sentence: 1524,this,DT,O
Sentence: 1524,phased,JJ,O
Sentence: 1524,approach,NN,O
Sentence: 1524,for,IN,O
Sentence: 1524,the,DT,O
Sentence: 1524,development,NN,O
Sentence: 1524,of,IN,O
Sentence: 1524,the,DT,O
Sentence: 1524,NPT,NNP,O
Sentence: 1524,.,.,O
Sentence: 1525,Review,NNP,O
Sentence: 1525,of,IN,O
Sentence: 1525,Drupal/Scratchpads,NNP,O
Sentence: 1525,modules,NNS,network_component
Sentence: 1525,fit,VBP,O
Sentence: 1525,for,IN,O
Sentence: 1525,NPT,NNP,O
Sentence: 1525,The,DT,O
Sentence: 1525,following,VBG,O
Sentence: 1525,table,NN,attribute
Sentence: 1525,maps,NNS,O
Sentence: 1525,the,DT,O
Sentence: 1525,requirements,NNS,O
Sentence: 1525,(,(,O
Sentence: 1525,functional,JJ,O
Sentence: 1525,and,CC,O
Sentence: 1525,non-functional,JJ,O
Sentence: 1525,),),O
Sentence: 1525,IDs,NNP,O
Sentence: 1525,as,IN,O
Sentence: 1525,detailed,VBN,O
Sentence: 1525,in,IN,O
Sentence: 1525,the,DT,O
Sentence: 1525,NPT,NNP,O
Sentence: 1525,SRS,NNP,O
Sentence: 1525,document,NN,O
Sentence: 1525,(,(,O
Sentence: 1525,v0.2,NN,O
Sentence: 1525,",",",",O
Sentence: 1525,still,RB,O
Sentence: 1525,being,VBG,O
Sentence: 1525,reviewed,VBN,O
Sentence: 1525,by,IN,O
Sentence: 1525,AG,NNP,O
Sentence: 1525,),),O
Sentence: 1525,.,.,O
Sentence: 1526,separate,JJ,O
Sentence: 1526,UC,NNP,O
Sentence: 1526,for,IN,O
Sentence: 1526,information,NN,attribute
Sentence: 1526,display,NN,O
Sentence: 1526,.,.,O
Sentence: 1527,refers,NNS,O
Sentence: 1527,to,TO,O
Sentence: 1527,scalability,NN,O
Sentence: 1527,of,IN,O
Sentence: 1527,the,DT,O
Sentence: 1527,product,NN,O
Sentence: 1527,.,.,O
Sentence: 1528,Need,NN,O
Sentence: 1528,to,TO,O
Sentence: 1528,determine,VB,O
Sentence: 1528,response,NN,O
Sentence: 1528,time,NN,O
Sentence: 1528,(,(,O
Sentence: 1528,should,MD,O
Sentence: 1528,be,VB,O
Sentence: 1528,determined,VBN,O
Sentence: 1528,by,IN,O
Sentence: 1528,NPTAG,NNP,O
Sentence: 1528,),),O
Sentence: 1528,.,.,O
Sentence: 1529,Across,IN,O
Sentence: 1529,all,DT,O
Sentence: 1529,modules,NNS,network_component
Sentence: 1529,.,.,O
Sentence: 1530,refers,NNS,O
Sentence: 1530,to,TO,O
Sentence: 1530,scalability,NN,O
Sentence: 1530,of,IN,O
Sentence: 1530,the,DT,O
Sentence: 1530,product,NN,O
Sentence: 1530,.,.,O
Sentence: 1531,Need,NN,O
Sentence: 1531,to,TO,O
Sentence: 1531,determine,VB,O
Sentence: 1531,response,NN,O
Sentence: 1531,time,NN,O
Sentence: 1531,(,(,O
Sentence: 1531,should,MD,O
Sentence: 1531,be,VB,O
Sentence: 1531,determined,VBN,O
Sentence: 1531,by,IN,O
Sentence: 1531,NPTAG,NNP,O
Sentence: 1531,),),O
Sentence: 1531,.,.,O
Sentence: 1532,refers,NNS,O
Sentence: 1532,to,TO,O
Sentence: 1532,scalability,NN,O
Sentence: 1532,of,IN,O
Sentence: 1532,the,DT,O
Sentence: 1532,product,NN,O
Sentence: 1532,.,.,O
Sentence: 1533,Need,NN,O
Sentence: 1533,to,TO,O
Sentence: 1533,determine,VB,O
Sentence: 1533,min,JJ,O
Sentence: 1533,number,NN,O
Sentence: 1533,of,IN,O
Sentence: 1533,concurrent,JJ,O
Sentence: 1533,users,NNS,O
Sentence: 1533,(,(,O
Sentence: 1533,should,MD,O
Sentence: 1533,be,VB,O
Sentence: 1533,determined,VBN,O
Sentence: 1533,by,IN,O
Sentence: 1533,NPT-AG,NNP,O
Sentence: 1533,),),O
Sentence: 1533,.,.,O
Sentence: 1534,Across,IN,O
Sentence: 1534,all,DT,O
Sentence: 1534,modules,NNS,network_component
Sentence: 1534,.,.,O
Sentence: 1535,refers,NNS,O
Sentence: 1535,to,TO,O
Sentence: 1535,scalability,NN,O
Sentence: 1535,of,IN,O
Sentence: 1535,the,DT,O
Sentence: 1535,product,NN,O
Sentence: 1535,.,.,O
Sentence: 1536,Need,NN,O
Sentence: 1536,to,TO,O
Sentence: 1536,determine,VB,O
Sentence: 1536,min,JJ,O
Sentence: 1536,number,NN,O
Sentence: 1536,of,IN,O
Sentence: 1536,concurrent,JJ,O
Sentence: 1536,users,NNS,O
Sentence: 1536,(,(,O
Sentence: 1536,should,MD,O
Sentence: 1536,be,VB,O
Sentence: 1536,determined,VBN,O
Sentence: 1536,by,IN,O
Sentence: 1536,NPT-AG,NNP,O
Sentence: 1536,),),O
Sentence: 1536,.,.,O
Sentence: 1537,Across,IN,O
Sentence: 1537,all,DT,O
Sentence: 1537,modules,NNS,network_component
Sentence: 1537,.,.,O
Sentence: 1538,error,NN,O
Sentence: 1538,handling,VBG,O
Sentence: 1538,system,NN,O
Sentence: 1538,in,IN,O
Sentence: 1538,place,NN,O
Sentence: 1538,",",",",O
Sentence: 1538,giving,VBG,O
Sentence: 1538,friendly,JJ,O
Sentence: 1538,feedback,NN,O
Sentence: 1538,to,TO,O
Sentence: 1538,end,VB,O
Sentence: 1538,user,NN,O
Sentence: 1538,.,.,O
Sentence: 1539,NPTV2,NNP,O
Sentence: 1539,specific,NN,O
Sentence: 1539,",",",",O
Sentence: 1539,refers,NNS,O
Sentence: 1539,to,TO,O
Sentence: 1539,database,VB,O
Sentence: 1539,transaction,NN,O
Sentence: 1539,consistency,NN,state
Sentence: 1539,.,.,O
Sentence: 1540,needed,VBN,O
Sentence: 1540,to,TO,O
Sentence: 1540,be,VB,O
Sentence: 1540,able,JJ,O
Sentence: 1540,to,TO,O
Sentence: 1540,build,VB,action
Sentence: 1540,the,DT,O
Sentence: 1540,index,NN,O
Sentence: 1540,.,.,O
Sentence: 1541,Need,NN,O
Sentence: 1541,to,TO,O
Sentence: 1541,identify,VB,O
Sentence: 1541,and,CC,O
Sentence: 1541,scheduled,VBN,O
Sentence: 1541,to,TO,O
Sentence: 1541,be,VB,O
Sentence: 1541,delivered,VBN,O
Sentence: 1541,at,IN,O
Sentence: 1541,the,DT,O
Sentence: 1541,end,NN,O
Sentence: 1541,of,IN,O
Sentence: 1541,Nov.,NNP,O
Sentence: 1541,should,MD,O
Sentence: 1541,point,VB,O
Sentence: 1541,to,TO,O
Sentence: 1541,multimedia,VB,O
Sentence: 1541,on,IN,O
Sentence: 1541,the,DT,O
Sentence: 1541,web,NN,O
Sentence: 1541,(,(,O
Sentence: 1541,assumption,NN,O
Sentence: 1541,),),O
Sentence: 1541,.,.,O
Sentence: 1542,Possibility,NN,O
Sentence: 1542,to,TO,O
Sentence: 1542,map,VB,O
Sentence: 1542,resources,NNS,O
Sentence: 1542,.,.,O
Sentence: 1543,To,TO,O
Sentence: 1543,be,VB,O
Sentence: 1543,considered,VBN,O
Sentence: 1543,when,WRB,O
Sentence: 1543,developing,VBG,O
Sentence: 1543,new,JJ,state
